,id,text,sentiment
18172,9699,"A cena final desse filme me fez chorar, deus me livre perder alguém de repente assim :(",0.0
6158,6157,"Eu devia realmente estar dormindo 
Mas sabe eu posso cochilar amanhã quando chegar 
ou eu posso dizer que perdi o onibus }:)
VOU PRO INFERNO",1.0
17575,9102,@MChefAbel não começa que eu choro :(,0.0
12414,3941,Pq pessoas legais moram longe?? :(,0.0
15932,7459,@psychoyas_ e tu tinha 15 :( o tempo voa né amiga,0.0
9694,1221,"Meu OTP tá morto, assim como a Lexa :( #The100",0.0
16276,7803,Se eu pudesse voltava em 2014 só para consertar umas coisinhas :(,0.0
9025,552,to com mt saudades do meu camrenah :(,0.0
1666,1666,foda-se :),1.0
21224,12755,@jordanovinha nãaao :(,0.0
4496,4495,@htnetdz tem sim :),1.0
18844,10372,"Eu quero que os alunos venham, mas não quero :(",0.0
24052,15584,"@fpsknight @iDkfps af :(, te dou um beijo pela minha parte :(",0.0
9303,830,@TUANGlRL desculpa por ter feito isso com você :(,0.0
22469,14001,@Fkcaleixo agora nem para ir a grupos da :(,0.0
15563,7090,Nunca passei tão mal na vida igual a essa noite :(,0.0
16758,8285,"queria que alguém pegasse um user inativo pra mim
quero usar o mesmo do meu last.fm :(",0.0
17447,8974,Botafogo tá irreconhecível :(,0.0
19833,11362,queria pegar ele pra cuidar :(,0.0
10359,1886,"@sidao_sidney, é mais difícil do que eu pensei achar fotos bizarras de tatuagens sobre games... Só achei tatu foda.. Malz :(",0.0
19809,11338,Nunca pensei que estaria tão cansado :(,0.0
1814,1814,"@MarcyTaeTae Vou fzr um thread agr, se vc quiser vai no meu tt :)",1.0
23160,14692,queria trazer meus amigos de pernambuco p minha formatura :(,0.0
7824,7823,":) - Felicidade não se expõe, se vive. #umRei",1.0
17568,9095,Confesso q tenho até medo de mandar mensagem p qualquer pessoa pq a primeira coisa q eu penso é q ela me detesta e só tá ali por educação :(,0.0
5232,5231,@Arialittlelarry Da Lucy? Sou sim :),1.0
16217,7744,Eu só quero ir embora dessa Unir e dormir como se não houvesse amanhã porém tenho estágio na fiocruz ainda :(,0.0
12120,3647,Preciso estudaaaaaaar mais :(,0.0
20831,12362,Nunca te pude conseguir bro :( https://t.co/bm4EhSGOPX,0.0
12288,3815,@rolomoxd n to em casa :(,0.0
6162,6161,"Posso não ter contatinho, mas apronto cada uma :)",1.0
16225,7752,@girlon3rdfloor @w4lkersofredor qual a necessidade? :(,0.0
21601,13132,@vitonez Tomar gol de um time escrito em COMIC Sans é tragiCÔMICO. :-(,0.0
11416,2943,@Luissmac Ontem foste bué cedo :(,0.0
20520,12051,".@guilhermeluca22 impossível gostar, vc não gostou da minha risqueta, perdeu moral cmg e ainda por cima vai embora pra longe :(",0.0
4858,4857,"@bonfim_marcio ""23"" amigo :)",1.0
5648,5647,Vontade de mata alguem :/ :),1.0
25560,17093,@SofiaBGameiro Obrigado :(,0.0
15422,6949,"@tdogwside Porra é eu, vou perder o café dá manhã no quartel :(",0.0
15492,7019,"Achei que não podia piorar e piorei, tô ficando doente :(",0.0
5152,5151,@lela_qb1 lindísimo gif :-),1.0
16619,8146,@gabiz3ra_ Faço de suas palavras as minhas :(,0.0
17665,9192,Estúpidos códigos! :(,0.0
14249,5776,#SomosTodosBianTu Infelizmente moro em Sp :(,0.0
10173,1700,Pessoal da Colo faltou cantar taaaaanta música linda! :(,0.0
14989,6516,"Você pensa em namorar ? — Penso, mas ninguém me quer :( https://t.co/myfSncJapU",0.0
487,488,"@swinais entao ta, fica bem :)",1.0
4464,4463,"Saiu o segundo vídeo de hoje, bora lá, tá perdendo tempo ai em bixxo :) #BG300 https://t.co/G1YwmImEKN",1.0
11702,3229,só tenho 14 tweets :(,0.0
3705,3704,"vou começar a votar :)

I vote for @justinbieber for the #BBMAs Top Male Artist #JustinBBMAs",1.0
24693,16226,@rockinrio Não tem a opção de rastrear e nem o código de rastreio :(,0.0
25638,17171,eu demorei mó tempo fazendo um sanduíche e comi em 5 minutos :( vou levantar e fazer mais 2 só pra eu não precisar ficar levantando td hora,0.0
3841,3840,Nada como um dia apos o outro :),1.0
1798,1798,"@isaschead eu que o diga, tu faz isso sempre por mim :)",1.0
15713,7240,@donacerveja Me doí pois todo ano ganho uns 2 pares e tenho que usar :(,0.0
4415,4414,"@coutxinho @amylixo se resolvam ai, de qualquer forma eu to obrigatoriamente convidada pro casamento :)",1.0
6385,6384,Sua amiga não namora não? :) pra ficar metendo no nosso?,1.0
20646,12177,"@apenasbia1 A Rachel trai o Mike , só não vou dizer com quem porque não quero estragar tudo. O coraçãozinho dele fica todo estraçalhado :(",0.0
2688,2687,"@martavieiraxd Muito obrigado marta , digo te o mesmo :)",1.0
22016,13547,Tem coisa que é meio difícil de fazer né..  mas tem que fazer do msm jeito :(,0.0
18683,10211,Quarta-feira: o dia em que eu passo 15h na faculdade :(,0.0
8130,8128,@AruanFelix Bem elegante :),1.0
14548,6075,@vitorhugoteo eu preferia estar morta.... :(,0.0
24796,16329,"eles chegaram muito cedo :( imagina o tanto de entrevistas que vão fazer, passeios, jantares e eu aqui em SP sem poder chegar até o Rio :(",0.0
14856,6383,amém meu ot9 :( #DafBama2017_GirlsGeneration https://t.co/84aWmVAczx,0.0
5033,5032,Feliz dia do trabalho pra você que vive desgraçando minha vida :) #FeriadoComMafiaSdv,1.0
7304,7303,Estou tão feliz :) https://t.co/w9n9BcMLoX,1.0
5566,5565,você :) e eu me ❤,1.0
22431,13963,"@kanaanvit DEMOROU JA TO COM FOME, VOU COMER OQ :(",0.0
17162,8689,"@_fatsadgirl Mamis não deixa :(
Esses dias apareceu um filhote lindo, mas amarelo, queria muito, mas tive que dar :(",0.0
14226,5753,ainda tenho que revisar minha fala de amanhã sociologia eu pensei que éramos amigas :(,0.0
10857,2384,@Instantcrusher Eu nau :(,0.0
22966,14498,@louisrapture Geral tá na escola agora :(,0.0
1320,1321,"""Amoi, eu adorei o jogo!"" 

Acho que eu acertei no presente do @AlanFlamer :)",1.0
18497,10025,não quero fazer prova :(,0.0
25523,17056,@francker_ nois :(,0.0
8673,8671,"Vou ensinar uma coisa pra vocês:
Se já te fez bem no passado, é ridículo desdenhar no presente :)",1.0
24979,16512,"@penazi7 Enjoei :(
Do cabelo curto e do ruivo na vdd",0.0
13489,5016,Iemanjá levou meu piercing :(,0.0
19121,10649,@LuanadaRossa Nossa lu agora entendi tudo.... dscp eu uso anel de castidade jonas brothers :(,0.0
11193,2720,"Caralho, acordei com esse tapa na cara que foi a notícia do Belchior :(",0.0
15343,6870,nada da katy com a rihanna como que pode tá mais morto que jaty :(,0.0
21642,13173,:( tô sad,0.0
2935,2934,"Alerta tendência: suéteres, casacos e ponchos pra aquecer os looks do dia a dia da sua mãe. :) #sejamaisdeverdade... https://t.co/k6RgP7YEtn",1.0
21898,13429,@dona_valentina @Savalaelizabeth saudade tb. Me abandonaste! :(,0.0
22387,13919,odeio ficar sozinha em casa de manhã :(,0.0
3711,3710,@mell1092 Toca Kinks quando ela reaparece na série. Difícil pra mim não gostar tbm :),1.0
1958,1957,pode vir :) https://t.co/5WP2v39gdm,1.0
20097,11626,@_helenacarlobo Nada :(,0.0
12197,3724,"@knmj94 @BTS_twt Eu to usando a outra pras pessoas verem, tem mt gente que nao ta usando :(",0.0
5889,5888,queimei o dedo brincando com meu isqueiro novo :),1.0
5224,5223,@SamsungBrasil @taekiIIs FAÇAM CAPINHAS DO BTS OBG :),1.0
12835,4362,"Conversa que tive com @dazplantas ... sumida...
:(",0.0
1236,1237,"@lucaspichler_ O abutre :) tem no netflix, o nome parece idiota , mas é mt bom o filme",1.0
25541,17074,minha internet tá muito lenta :(,0.0
24923,16456,"@unicornhaledl obrigada,  não é fácil mana :(",0.0
1562,1563,"@GenPadaleckiBR tem duas traduções novas, vê seu whatsapp :)",1.0
17264,8791,A fundamento n aceitou meu pedido :( mas vida que segue desistir é q n vou,0.0
12900,4427,"portanto estive a ver roupa da pull, da zara e da bershka e td o q eu queria ficava por mais de 300€ :(",0.0
8360,8358,@jbarros Claro. :) A qualquer momento,1.0
16054,7581,@marianilds quem dera :(,0.0
5363,5362,"Uma de nossas adms, @kahhzita é de Guaxupé e inclusive estava por ai nesses dias :) https://t.co/dxXkdQXpK1",1.0
23008,14540,Queria mais um diazinho de atestado :(,0.0
15722,7249,O autocarro é so a 13h :(,0.0
3792,3791,"ainda ns se vou nué, mas preciso de alguém que va comigo ao bp amanhã de tarde :)",1.0
20518,12049,@hesweetcurls não sei love :(,0.0
24880,16413,gostava bue de ter um admirador no cc :(,0.0
23393,14925,@art_abrah Tá bom :(,0.0
8987,514,"alguém me leva pra lanchar, estou triste :(",0.0
11280,2807,"53 es bue fofinha tenho saudades tuas :( és bue engraçada, adoro-te",0.0
14947,6474,a risadinha dela :( te amo https://t.co/VUZMFfVq6e,0.0
5085,5084,"@radiotalentfm Cadê mutirão do bts? #BTSBBMAs Please, eles precisam de apoio :) #BBMAs",1.0
2437,2436,@4HIDDLESTON seguindo amr :),1.0
13998,5525,@NelzaJung @BTS_twt ;-; tive q refazer umas 2 vezes pq eu tava votando com a tag errada :(,0.0
8455,8453,STF - Supremo Tribunal da Farra da soltura... :):):),1.0
16647,8174,"@csizabeIa Mano, amo bruno, mas pqp bon jovi eu ia até em show cover de barzinho. Mas aí ja vai do teu gosto :(",0.0
21638,13169,"@97LYJ volta :( eu tô bem neném, na medida do possível",0.0
11777,3304,@KrisiItsMe te volverás a meter?...:(,0.0
8789,316,"@opabrubs oi Bru, me abraça terça na faculdade
n aguento mais, cara, tá muito foda aqui em casa :(",0.0
4096,4095,eu falo ctg :) — ainda bem hahah https://t.co/oWZKNSjRBu,1.0
3754,3753,"Porém, ainda continua com uma vista bonita :)",1.0
465,466,@mvinnicius2015 Viva sua vida mais feliz fazendo seu TCC no #FastFormat! :),1.0
19567,11095,"@talitayounan tô com saudades de você, talitinha :(",0.0
18146,9673,E eu desmotivei de ti :(,0.0
18123,9650,"@vuatiioo eu só fui melhor que 303 pessoas, e eu nem estudei :( que merda velho",0.0
24704,16237,queria muito ver essa capa :(,0.0
8648,8646,descobre que ela eh um lixo :),1.0
25425,16958,"meu tio me deu o maior spoiler do mundo de Game of Thrones, pqp :(",0.0
13626,5153,@Touch_Morena pesadinho hein kkkkkkkkkk :(,0.0
13815,5342,@troyesivan Eu te amo :(,0.0
22287,13818,bar :-( : 04906481-7a16-4807-9e2e-f2c7acedb0a0,0.0
7721,7720,@veramagalhaes além da jornalista fantástica é torcedora tricolor :),1.0
22547,14079,Ainda falta bastante pra minha folga :(,0.0
6864,6863,@hyukwons e esta qualidade :),1.0
17092,8619,queria poder comer :( https://t.co/kATemIMMDN,0.0
13461,4988,amanha começa as aulas e eu ja to :(,0.0
21309,12840,Quero tanto um Fone novo :(,0.0
23736,15268,Pq as pessoas colocam gelo no suco de laranja natural? :(,0.0
21578,13109,@maiarasarubi poxa :(,0.0
24164,15696,"nem consegui entrar aqui ontem,comi uns 3 pães de queijo de noite pq a sogra fez e me senti um fracasso :-(",0.0
17940,9467,@barbousiee aí miga tu tava acordada :(,0.0
5572,5571,@LGuadalajara_ De nada :),1.0
3496,3495,"Viver Ilíada é viver algo novo. É escrever uma história inesquecível no livro da vida. :) &lt;3
Queremos transformar... https://t.co/CN7e6hNwTB",1.0
12252,3779,"@94SNULL Pois já passou na hora do almoço, trate de comer algo, hm? :(",0.0
6483,6482,eeee hoje tem pll :),1.0
14401,5928,"@lmariIg também te amo, estou c sdds :(",0.0
2882,2881,Hoje é o dia mais odiado pelos direitolas. Brindemos à azia deles! :),1.0
3928,3927,@MessengerOrder Olá! Entra em contato conosco através deste link que a nossa equipe vai te ajudar: https://t.co/mG9Zemhzne :) *TB,1.0
18987,10515,@itau Só vale pra conta corrente? :(,0.0
1003,1004,Estou muito orgulhoso de mim :),1.0
22266,13797,"Fernanda eh um amor, amo essa grta :(",0.0
1854,1854,@mathiglesias_ fico muito feliz :),1.0
22081,13612,cc te enteras que tu ex crush se va a casar :(,0.0
19377,10905,Queria muito ter um amiguinho aq no tt :( #JustinBBMAs,0.0
22194,13725,"@Alexlourencco nem vou, ele vai negar :(",0.0
17419,8946,@GiovanaMirandaz Tô mal :(,0.0
7216,7215,@oivoldemort Pense nisso como uma oportunidade :),1.0
8439,8437,@Holbox15 lindo avatar! Foto :),1.0
13941,5468,ai disgurp se isso for te consolar já acabou :( https://t.co/2PTLbdPwSY,0.0
7711,7710,Bom diaaa :) #TerçaDetremuraSDV,1.0
12094,3621,@Rafaella_4012 @BTS_twt Oloko :( obg flor,0.0
18347,9875,"Podes tirar o favorito André, eu já sou velhinho :(",0.0
23729,15261,aaaa que sdd que eu to do meu amigão Vg :(,0.0
294,295,@luismaandrade @asofscosta @saramsilv A que horas abre a fac? :),1.0
22094,13625,Chamo :( https://t.co/nT7yfj3GpM,0.0
20677,12208,"@CarvalhoSarina fui lá uma vez, nao gostei muito não, mas é o único lugar que vende milkshake de menta :(",0.0
10423,1950,brayan tá bolado cmg :(,0.0
14517,6044,Ja bate até bad :( https://t.co/ZSzGKIz5xz,0.0
23618,15150,agr eu não consigo pensar nessa série maravilhosa sem lembrar q elas ficam se chamando de sensates e provavelmente vão assistir juntinhas :(,0.0
24937,16470,queria ser uma diva dos anos 20 :(,0.0
15324,6851,bom dia com muito frio e dor de cabeça! :(,0.0
18503,10031,"@prolyxa melhoras, ka! :(",0.0
2999,2998,"Continuem divulgando e votando :)
https://t.co/guuKz9RLJq",1.0
4366,4365,linda — Obrigada :) https://t.co/iULlc8BYCX,1.0
18365,9893,@ConversaBenfica ZERO MAMAÇAL :( assim não vais longe....,0.0
4541,4540,"@katharinechot Oie! Gremista ou colorada, querida? :)",1.0
18281,9808,bar :( : c784b9de-3179-47e1-b5b4-187f93ba78ed,0.0
13062,4589,@Rapazmistriosoo ainda n me respondeste ao sms :(,0.0
20346,11877,sonhei com o Weslley :( mas to sem falar com ele e vou continuar paciência né mores,0.0
20609,12140,"morrendo de vergonha da prova que eu fiz sem pé nem cabeça só imaginando a cara da minha professora corrigindo aquilo ahahah 
oh gosh :(",0.0
8927,454,"Preciso dá minha pistola de cola quente e o Vinícios não devolve, tô brava com isso :( pq já pedi 27363836282637383- vezes",0.0
9540,1067,@095MHN Concordo :(,0.0
7507,7506,@TeoriasDoCaos Espalha a fé :),1.0
1344,1345,@gpmarcosgoiano @BAZZUCA23cm Sério que você provou tudo isso? poxa que vontade deliciosa que você deixa na minha boca :),1.0
25399,16932,"@IgorSeco @Ford Queria um focus turbo, meu 1.6 falta torque :(",0.0
14098,5625,".@Iuvmimi você é favorita demais poxa :( não sei por que você fica com isso, eu adoro você de verdade!! por favor não pensa isso ❤",0.0
20607,12138,Alguém que me traga sushi :(,0.0
877,878,@Keniavlza_ Listo linda :),1.0
13650,5177,"@Camila_Cabello oi, será que você tem noção da felicidade que pode causar em alguém só apertando o botão de seguir? droga :(",0.0
8318,8316,@filipalopes902 Por mim é combinar já o jantar :),1.0
18710,10238,nao dormi muito bem essa noite :(,0.0
14149,5676,@caaelias Pois eu pensei em você mesmo hoje ❤ e eu não tenho omeprazol aqui agora :(,0.0
24210,15742,O foda de trabalhar em hospital pediátrico é ver os inocentes padecerem tanto por causa de doença :(,0.0
12563,4090,"@obrunos Brigada, Bruno. Espero estar melhor pra amanhã. :(",0.0
7850,7849,"No ar, Alegria Alegria, com Mary Beltrand. :) https://t.co/aDnl03NZPM",1.0
20048,11577,nhoran por que você tá fazendo isso comigo? :(,0.0
7716,7715,@_evLisab Qdo atletico fizer 1 gol lembra de mim :),1.0
10709,2236,@jooheonz A do Japão não flopou e parece ser muito legal. :(,0.0
856,857,@HerooPvP Aee eu quero viu :),1.0
5258,5257,@atesaileite Obrigada :),1.0
8017,8015,Giro é saber que a minha faculdade está a formar pessoas que acham ridículo o novo estatuto jurídico do animal e ainda gozam com isso :),1.0
8528,8526,Às vezes quero bue que vocês são fodam :),1.0
6863,6862,"Gostava conhecer Shakira ,Avril Lavigne e adorava ver a… — Muito bem :) eu também tenho outros cantores que queria… https://t.co/7tLhDHJ186",1.0
17303,8830,Hehehehe...Botafogo :(,0.0
12424,3951,a nati e a ana tão me deixando ansioso &gt;:(,0.0
2633,2632,"Não, não me vão usar p comprar bebida :) https://t.co/g83A64J86N",1.0
22283,13814,É foda... eu só desejo que ela esteja ao lado de Deus e olhando por mim :(,0.0
3260,3259,"Preciso de uma thumb (br) para esse video lixo :) 
(Spoiler..)
@iFamily100 https://t.co/YXsQUCLMQ7",1.0
20079,11608,@magaiverpr Um bom domínio era uma das estratégias de SEO. :(,0.0
11725,3252,"@brunolasta Tentei em casa e não deu bom, tenho que esperar amanhã e levar em algum lugar :(",0.0
15930,7457,@nathaalia_o Também estou   :(,0.0
19465,10993,"Confesso q nao estou preparado para o ultimo cap de @malhacaogshow  hj! 
Nao seii lidar!!! #malhação #MalhaçãoProDiaNascerFeliz #Final :(",0.0
18232,9759,Um pouco triste! :-(,0.0
21846,13377,@natanpaladino sinhe :( vamos dar role tomorrow,0.0
13285,4812,é um neném mesmo :( https://t.co/AHWzB44hSN,0.0
13116,4643,tô tão triste só queria que a camila me notasse :(,0.0
9063,590,O que aconteceu com a RED? Eu cheguei agora em casa :(,0.0
9214,741,"@aprendiztg @herickks Treinaram pra esse, certeza que esqueceram a dw :(",0.0
7296,7295,foo :-) : e8cfae24-3ba2-480e-87ce-541d366b6d46,1.0
6475,6474,Saindo de ZURIQUEmes... rumo a CANCUNal!:-) Obrigado senhor pela Loira gata ao meu lado... Amém!!! https://t.co/8ERByzInOH,1.0
7623,7622,"@JPedro0808 Olá, conte para gente o que você precisa. Assim podemos te encaminhar para a área responsável. :)",1.0
22985,14517,@jxomie Gadaa gadaaa :(,0.0
9644,1171,@pilotot3 É sério mozi :(,0.0
15558,7085,@xMiguelSBx Es que me da pena :(,0.0
18257,9784,"@dudsdog @DearLyy_ eu kitei pq a ideia da custom era se divertir, mas é isso, os random fracassados não entendem mesmo, tadinho :(",0.0
1279,1280,Adicionei um vídeo a uma playlist @YouTube https://t.co/vri9984PBO Intro - New Style :),1.0
4981,4980,um mercúrio tão deliciosamente retrógrado q até a internet caiu e só tenho um mini3G aqui no quintal :),1.0
4946,4945,Santin vai nanar aqui :),1.0
13699,5226,@Reh_NaN Nossa! Saudades comidas e festas de maio! :(,0.0
6415,6414,poucas ideias comigo msm :) fico dd graça dms,1.0
10134,1661,"o último ep de the vampire diaries mexeu tanto comigo, me deixou feliz e triste ao mesmo tempo :(",0.0
6486,6485,@andy_ax__on kiitos :),1.0
3138,3137,"Logo após. Playoffs, rodada dupla. Um jogo só começa quando o outro termina, a menos que tenha prorrogação. :) https://t.co/4a52P2Yx1G",1.0
4748,4747,@junevessep Voltei :),1.0
8506,8504,gente rica eu n tenho afinidade com esse povo eu fico aqui na maior cara de tacho tipo :),1.0
8199,8197,@Julinhav17 bom diaaaa julinha :),1.0
4117,4116,@TeatroBonecos passando só pra dizer Obrigado! pelo Nerdcast! :),1.0
22838,14370,@Fialho_3 @lol_nao_ :( nao gosto de voces,0.0
21239,12770,"@tomiko_nagai nossa uma bosta ne? O pior é que tem coisa que chega, só que é na sorte né :( tem coisa q esqueço de… https://t.co/5WWxyxo41U",0.0
10403,1930,que bad :( qualquer dia te mando uma plantinha nova... — eu quero muito :( meu quarto tá triste sem elas :( https://t.co/3b2UIKe2Z0,0.0
13191,4718,@_isabelinda :( kkkkkkkkkkkkkkk os k são lágrimas,0.0
13854,5381,Que horas será q meu bb vai chegar? :(,0.0
13098,4625,a foto :( https://t.co/P7RVqEpF2V,0.0
17465,8992,Yorgulho e yobrigada :(,0.0
21525,13056,"@fabiojackson sim :( 
obr te amo nene",0.0
