"id","text","sentiment"
"646","Tanta gente prometeu ir na minha Codic e não vão vir :(",0
"647","nem conversar mais com as meninas do htopsfobicas e hbottom protect eu to, eu vivia la bicho :-(",0
"648","Muito triste com a eliminação da RED :(, quase infartei com esse game... #MSI2017",0
"649","1,57 :( sou baixinha https://t.co/CXgxmB7OgR",0
"650","Sdds de dormir com a gata :(",0
"651","@feelserena eh as ponta mesmo que eu to pensando em pintar mas ai se ficar bosta vou ter q cortar o cabelo curtinho dnv :(",0
"652","@reginanavarro Difícil de atingir sem ciúmes :(",0
"653","Mano, não acredito que a red saiu :(",0
"654","queria tanto uns goro :(",0
"655","pq eu nao consegui ir na peça :( https://t.co/f3xx58VHta",0
"656","que sorriso mais precioso de mamãe :( https://t.co/yqgJJx8bCy",0
"657","como assim, toda hora é boa pra ficar triste — num é nada poxa, não fica triste :( https://t.co/vfdFJ5csC1",0
"658","Só qr mimos :(",0
"659","@justyeco VO CHAMAR A SUA DONA P TE PRENDER &gt;:(",0
"660","eu não tinha conseguido o ingresso :( https://t.co/TaesYGlRJQ",0
"661","@adrnmuller É tão sem graça mas tão cheio de tecnologias :(",0
"662","@proudtwice Ah sim, eu nem tenho Tumblr :(",0
"663","Fico muito puto pela falta de sinceridade de quem eu gosto :(",0
"664","meu coração vai explodir de amor e a culpa eh sua :-( https://t.co/v51x9kNuoQ",0
"665","minha tia trouxe chocolate :(",0
"666","Apetece me falar, mandem me dm :(",0
"667","@sacylol to muito mano :(",0
"668","Seria meu sonho ter o trico? :( https://t.co/dueAWKPzXx",0
"669","@zjmblows que pena :( saiba que se você quiser uma amiga conte comigo 
qual e o seu nome amor??",0
"670","Dá me atenção, fogo :(",0
"671","@capopafollowt coisas horríveis aconteceram hjj... gosto nem d lembrar :(",0
"672","@Hfollow_ Quero mto :(",0
"673","serio a familiazinha do yoongi eh tudo &gt;:(",0
"674","@Nunes_42 @ohmaedameagua Tb quero saber :(",0
"675","Esqueci-me da minha garrafa na cozinha e estou com preguiça de ir lá buscar :(",0
"676","@okk_idc Love tenho aulas a tarde :(",0
"677","olha que coisa mais lindinha, to mais triste do que ja tava :-(. https://t.co/Ti9y3A8L0L",0
"678","eu não sou má :( sou savage... HAHAH SIM, ARRASOU, e o asiático maigod tou a chorar e não disse por onde https://t.co/ppGwpb5vDV",0
"679","Em busca de alguém que me busque no aeroporto :(",0
"680","@caju_sz eu to triste mãe, me abraça :(",0
"681","eu te amo :( https://t.co/yQAjGIKqmh",0
"682","meu neném :( https://t.co/QG1TU2a9A3",0
"683","to muito triste :( https://t.co/XxoU7vXR1u",0
"684","top 3 sasha valentina shea
queria a nina mas infelizmente acho q ela vai se autosabotar :(",0
"685","@celshowz Ah mais acho que eles não deveria, o segundo jogo era importante mas esse tbm era. :( Sem contar que aque… https://t.co/ujo4OOKVKY",0
"686","@caju_sz Não fala isso que se a gente perder dói mais :(",0
"687","eu to tão malzinha cmg mesma ultimamente :(",0
"688","td de novo :( mas agr certo",0
"689","Mano eu queria postar um vídeo, porem tá dando pau affffffff :(",0
"690","eu amo tanto o yugyeom que chega a doer :( https://t.co/CeNAGicpOX",0
"691","@gabdrt Quero te ver :( maior saudade",0
"692","minha mae vai pegar o notebook :(",0
"693","aaaaaaa que linda :( https://t.co/UZ0zyijfL9",0
"694","Q+E mechanics do Yoda falhou ali :(",0
"695","Estou tristinha :(",0
"696","completamente sem voz :(",0
"697","@Carol_knupfer a última vez que a gente se viu você tava um pouco irritada nem me deu bola :(",0
"698","@Horanvarejera eu sou completamente viciada mas não arranjo mais ninguém pra jogar :(",0
"699","ah não mano :(",0
"700","o gu e o vilmar são minha maior saudade :(",0
"701","@trishznjh Não parece, mas é :(",0
"702","Futebol virou mesmo uma ""revista"" de fofoca :(",0
"703","#REDWIN #MSI2017 RED nao ta conseguindo jogar esse ultimo jogo. :(",0
"704","@Trash_888 @NetflixBrasil Foda-se :( içu é un abisurdo",0
"705","que saudade do meu domba aaaaa :(",0
"706","Aceito nudes em... — não mando :( https://t.co/KopUyCqVeX",0
"707","@badgirIvic pena que morreu tao cedo :(",0
"708","Quase não falei com meu amor hoje :(",0
"709","@beatttch Putz vc tem cisto? :( já tentou resolver c a gine?",0
"710","@clarissecphg @jppinto7 @aaradasp são todos :(",0
"711","tenho certeza que acabou :(",0
"712","@seasyde kkkkkkkkk n faz isso :(",0
"713","Ele é lindo :( https://t.co/GHH9sV3uUh",0
"714","Saudades #RBD! :(",0
"715","GENTE VAMOS A GENTE NÃO MORDE E NÃO OBRIGAMOS NINGUÉM A NADA :( https://t.co/Pj69hSxsUz",0
"716","@kehIaur poxa eli pq desistiu? :( ta q to feia hj vc ia levar um susto",0
"717","Quero muito ler Retrato de Dorian Gray, but cadê tempo? :(",0
"718","@CamilaGreg_ kkkkkkkjj para cams ela vai querer te bater tbm :(",0
"719","Tô com o rosto vermelho de tanto chorar, eles pegam pesado :(",0
"720","@frokiinha Não é só vc :-(",0
"721","TaeTae chorando me deixa triste :(",0
"722","@ddudaribeiro Que linda♥️, saudade ja :(",0
"723","Eita ™ :( https://t.co/5MlH8WA6AY",0
"724","@seokmie eu queria tá assistindo o programa mas eu tenho preguiça de assistir sem legenda e não acho legendado :(",0
"725","ELE É O AMOR DA MINHA VIDA MESMO :( https://t.co/6zgL2O6dMU",0
"726","Tem derrotas que são fodas, mas essa me abalou demais :(",0
"727","@IgorSaringer o que eu faço pra cê me notar hein? Pqp eu vou desistir :(",0
"728","aí que saudade das minhas pontas :(",0
"729","minha rinite atacou de um jeito :(",0
"730","Só queria q meu celular entrasse no WiFi da Ludy :(",0
"731","aaaaa o que me resta é esperar pra ir morar em LA e ter um Starbucks squad :( https://t.co/NO9v7veiQ2",0
"732","Marley e eu! Ganda filme ❤
Pena é o final... :-( mas aconselho a ver...",0
"733","ai meu amor como eu te amo demais :( https://t.co/chZLgR1IAc",0
"734","Acabei com os miojo :(",0
"735","Que pena Red :( 
Tava aqui na torcida
#MSI2017",0
"736","@whoislorenna isso foi a bebida, certeza, agora mudando de assunto, maior tempão que a gente não conversa mais aqui :(",0
"737","Eu qria tanto ter tempo pra me dedicar aos estudos Marvel/DC :( 
Mas ultimamente n to tendo tempo nem de estudar pro ENEM",0
"738","Tô triste que a RED perdeu e não vai avançar no MSI :(
#REDWIN https://t.co/CnYQbAUYFf",0
"739","mandem mais correios!!!!! :(",0
"740","ai o justin é tão lindo né meudeus amor da minha vida pra sempre aaaaa não canso de dizer isso :(",0
"741","@aprendiztg @herickks Treinaram pra esse, certeza que esqueceram a dw :(",0
"742","@dihcrf_ oi @and_carollina já to com saudade, volta :(",0
"743","@mkarolqueiroz Nossa, keria. Vou só pingar em nyc :( kahdwjkdsk 

boa viagem, bb! E se eu for mesmo, quero te ver em LA em junho",0
"744","meu bebê :( https://t.co/WSuMiW8KHe",0
"745","será que alguém nesse site me vê e pensa ""nossa queria ser amigo""  ? :(",0
"746","@Ryan_Felips to sem Celular até hoje :(",0
"747","Ramiro :(",0
"748","@theonlytuca @bitolada vou passar essa :( ta frio demais",0
"749","@danviicente ah eu não sabia :(",0
"750","@silvainillaa Me da penita  esa gente :(",0
"751","@_minorith E a vida... :(",0
"752","@gabsayshi ele só precisa achar o caminho dele, pra logo logo ele estar com a mãe dele que era o que ele mais queria :( estou orando também",0
"753","@todjiroli @tomasscadete foi mm c a tua desculpa :(",0
"754","@manuriosfdez Me rindo :(",0
"755","Mais uma vez, o Brasil perde um cantor e compositor maravilhoso! :( https://t.co/9B6xoBnrNs",0
"756","@camilast91 fala comigo :(",0
"757","justamente no dia do louvor norte aqui na minha cidade, infelizmente vou perder o show da demi :( https://t.co/cmvC0BZk9x",0
"758","Esqueci totalmente que o show dos mutantes era hoje :(",0
"759","queria ser bonita :(",0
"760","ai olha colocando as maozinhas na frente do rosto eu to tao softzinha :( https://t.co/H94U1Jnjw8",0
"761","Mas como eu queria passar um azul aqui :(",0
"762","jungkook todo de preto, de óculos, olha os pezinhos, me arrasa de qualquer jeito msm :( https://t.co/24WdiGw3PG",0
"763","@letsrib não so voce :(",0
"764","eu quando o Vinicius curtia minhas fotos :( https://t.co/ksTf4n1qok",0
"765","@pressurecabeyo eu não quero mais sofrer Luizão :( https://t.co/5HXcCRempK",0
"766","@cinefilennon :( nossa decepcionada",0
"767","La foto de rigor :( #SanTelmOFF https://t.co/oKNd8KVies",0
"768","oi meu amor :( https://t.co/efScBYDGtY",0
"769","Mas pior :( https://t.co/OcRjeQJMdn",0
"770","@mateuseis eu não ""apareço"" :(",0
"771","@cleten eu queria ir no Rock In Rio no dia do Shawn Mendes, vou só chorar no dia mesmo :(",0
"772","@naylalcr Eu n to vendo a tempo nova :(",0
"773","@Joga51 acontece comigo também :(",0
"774","eu só queria ter uma namorada branquinha, trevosa e tatuada :(",0
"775","só queria terminar o domingo com o ouvido destrancado :(",0
"776","@Backspacer4769 Para ou eu começo a chorar :(",0
"777","Jisoo é a coisa mais linda desse mundo ne :(",0
"778","@badlittmonster sim :( ai quando que ela vai acertar nessa merda",0
"779","Aiai :(",0
"780","@Dri_ka76 Definitivamente... Flamengo sempre vale... É eu já tô parado a muito tempo... :(",0
"781","Junho vem já mor :(",0
"782","@tulioorocha_ só queria te ver, te abraçar bem forte :( venham pra BH por favor",0
"783","@ABenfiquistaFIX Eu nem queria q ele me bloqueasse e ele bloqueou :(",0
"784","@virusheeran tb não :(",0
"785","Ah meu Deus, ajuda minha família por favor :(",0
"786","Vai ser difícil aguentar o show do Matheus e Kauan pq não estou gostando de nenhuma música nova :(",0
"787","falei pro meu pai ir pela Gabriel Dos Passos pra mim gritar pra mary: gorda maldita saudades ai ele vai pela Senador Salgado Filho :(",0
"788","@parrillaskies pegaram ela filmando na con e desde então ela sumiu, eu to até preocupada :(",0
"789","@belowrenco @dan_rocha q situação horrível, demoraram demais né... :(",0
"790","essa nova temporada de better call saul n ta parecendo mto boa :(",0
"791","@_minorith a vida ela não é justa

:(",0
"792","Os tempos de Marechal não voltao :(",0
"793","sim mas não foi de propósito :( https://t.co/fJ480Os3PK",0
"794","@DiegoQueiroz_ Queria muito, mas nao sei o que :(",0
"795","só brinca com o meu coração :( — Que isso  https://t.co/h1jrsD4Y80",0
"796","porque nao mideu um beijinho   :( — Lalala, quem é? Rsrs https://t.co/IVk4dEHUDi",0
"797","minha auto estima tá lá embaixo to me odiando tanto, queria morrer, fazia muito tempo q não me sentia assim :(",0
"798","@deboracamargg Eca nada, você vai ter que aprender a fazer :(",0
"799","@BTS_twt AAAAAAAAAH EU AMO VC :(",0
"800","@wtfv1c_ pois é, em mim tambem :(",0
"801","queria ir na facilpa amanhã :(",0
"802","@juninmoreira10 ainda não :(",0
"803","os vídeos que eles postam são lindos, eu sempre choro assistindo :(",0
"804","@brucutuleiga sim.................... miltao é meu deus... mas belchior tb era :(",0
"805","@jumperbrasil Tá foda! Kobe, Duncan, Pierce... Daqui a pouco vai ser Nowitzki e Carter. Maldito tempo que não pára... :(",0
"806","Vou pra casa pq não gosto de chorar na frente das pessoas :(",0
"807","Bate um aperto no coração saber q a gnt ta em um país q nós próprios gostamos de nos prejudicar :(",0
"808","tá tudo perfeito, só faltou @ aqui :(",0
"809","Aquele momento que tu tem um compromisso que te impede de ir no show da sua banda favorita :( https://t.co/nQzyET8Uyj",0
"810","to muito triste com a morte do meu fone :(",0
"811","n da certo ir pra estádio de jogo sendo baixinha, tive q ficar no ombro do meu primo pq ficavam na minha frente :(",0
"812","keiller ratiou num gol :(, mas jogou muito",0
"813","Belchior tava compondo, mesmo longe, e já pensava em voltar e mostrar pra gente. :(
 https://t.co/q2HA8H79wY",0
"814","Não estou entendendo bemno que a Emmanuelle está cantando. :( #ShowdosFamosos",0
"815","@MoriMurando Queria poder falar isso (:(",0
"816","@sivandaylight fiquei sim :( e tu?",0
"817","Ai que merda que fome que eu estou :(",0
"818","Queria sair... Mas, tá rolando Vikings na Fox Premium. Assim fica difícil. :(",0
"819","vampire attraction ja é semana que vem e eu só sei chorar pq nao vou ver meus bolinhos :(",0
"820","o que mais quero :( https://t.co/LmNeYrs4Fi",0
"821","eu com a morte do belchior :( https://t.co/JgA1AnKl3W",0
"822","ontem :( tava tão bom bicho #PREMIOSMTVMIAW #MTVINSTAGLCABELLO https://t.co/1HfL1OYuUk",0
"823","mandei gd piada e só o Bryan riu :(",0
"824","@trevomila eles deviam é nem tentar, vai ser um fiasco :(",0
"825","Já me arrependi do q eu fiz mas era necessário :(",0
"826","@vihpessanha_ @PortalSkam eu assisti, morri de pena dela :(",0
"827","Sera que voce ainda pensa em mim? :(",0
"828","@uneautrechose Amigan, c viu que vai ser só pocket show? :(",0
"829","as fotos estão lindas mas esse ww me brocha  :( https://t.co/NuW7o1jVyw",0
"830","@TUANGlRL desculpa por ter feito isso com você :(",0
"831","@happlyziam boa sorte vei :(",0
"832","exato kkkkk as fotos já nos dão informações suficientes jkahss
também não fui e tenho saudades :( https://t.co/KKtVd5Kpx0",0
"833","Gnt eu n sei qual vai ser o nome do meu Fandom :( tô ferrada",0
"834","Mentira não vou fzr surpresa nenhuma, não sou obrig... — Aa :( https://t.co/A3T4LnYfAq",0
"835","@CrimsonDisease Pô :(
Espero que você melhore logo",0
"836","@certezabsolut o que eu sou de tereza? :(",0
"837","horrivel ver muitas series pq eu sempre acabo esquecendo de voltar a ver uma :( eu queria maratonar gg mas tbm quero full house etc etc etc",0
"838","@BTS_twt A manga da blusa cobrindo sua mãozinha eu to mto triste :( te amo",0
"839","mas até ele me ignorando porra :(",0
"840","@nunagld é nao é? :(",0
"841","N consigo ouvir rap e n lembrar do @ :(",0
"842","me acho tão feia &gt;:(",0
"843","@philkasx interior de sp, longe pra caramba :(",0
"844","eu to tristão pq a red foi eliminada :(",0
"845","ai você tá tão cansadinho mas continua sendo a coisinha mais amável do mundo eu to tão triste :( https://t.co/VSAPYQxCme",0
"846","@kabumcombr Ja gastei meu dinheiro então nem vou olhar :(",0
"847","De nada fofinhaa!!! 
Não me conheces :( — Na boaa https://t.co/JTrePcEhtL",0
"848","eu fico vendo umas coreografias no yt e fico triste pq eu não sei dançar :(",0
"849","@barbararotatori pouxa :( coloquei fé",0
"850","@Colpeja_Fort no em faces plorar :(",0
"851","@mayrots dele seria bem pior. fiquem bem :(",0
"852","Quero um aniversário de girafa :(",0
"853","brunna aparecida :( https://t.co/PI2j1Mibhr",0
"854","queria tanto pintar minha parede de verde água :(",0
"855","não brinca assim comigo :( https://t.co/9XJHmVR2ch",0
"856","@brttOficial Pena que não estou ae :(",0
"857","Ja foi em algum jogo do santos ? — Meu sonho :( https://t.co/yRORYQj2iV",0
"858","@mdsmader EU GOSTO DELE! mas não suporto a Nayane! até hoje não aceito ela ter pego o lugar da Roberta :(",0
"859","amanhã é dia de fim de pausa :(",0
"860","Me chamaram pra trabalhar fazendo entrega mas aah :( não quero estragar a pratinha",0
"861","@larisauce eu vi e fiquei desesperada,a fanbase é tão dedica :( não merecia. pelo menos eles conseguiram resolver as coisas",0
"862","@eucarolmacedo Ela foi a primeira ou teve alguma apresentação antes?? Acabei de ligar a TV :(",0
"863","Nossa :(
Será que é tão difícil entender que não existe isso de ""cabelo ruim""? Quantas pessoas vão precisar passar… https://t.co/tikASvXlGd",0
"864","to na bad sem celular em :(",0
"865","sobre aprender coreano: eh tao gostosinho... eu tb ... — aaaaa eu imaginoo eu amo aprende lingua nova :( eu ... https://t.co/DVNwiTjTXb",0
"866","@adrnmuller nãaaaaao é :(
tô com dorzinha demais, dói tudim",0
"867","@nalaurafgc Abre não, sempre tem um jeito de resolver :(",0
"868","@biancaeliass Não funcionou :(
NEM PARA ME CHAMAR NÉ QUENGA!!!???",0
"869","@O92SHN @393HSK Eu tbm to muito feliz, mais ainda por ver meu Omma tão animado e feliz, obrigado por fazer ele sorrir assim appa :(",0
"870","Preciso ir ao médico, pq sinto que tem algo de errado...algo realmente sério e errado :(
#Medo",0
"871","nao quero ir embora :(",0
"872","@_BiiancaT Perdeu :(",0
"873","ainda não me caiu a ficha, tudo isso é triste demais :( valorizem suas vidas pf",0
"874","@btsnows aaa amor obrigada eu tbm estou com sdds volta logo :(",0
"875","@lua_lessa achei que a resposta seria eu :( kkkkkk coitado dele então",0
"876","n acredito que o james foi embora :(",0
"877","Vejo Anitta e Maluma juntos e me pergunto: por que não eu????
NÃO RESPONDAM porque já sei a resp :(",0
"878","Poxa só uma conchinha hj :(",0
"879","@shidowearsprada @tumorfofinho @sugarrcoat @piterisonfire Se tivesse espaço no carro nóis chamava, mas só se tivesse um terceiro carro :(",0
"880","@iagofuckingreis amigo, eu to esperando os shampoos que a mamae comprou acabarem pra fazer :(",0
"881","@deepblueesea yap :( tinha bue merdas no pc, bue fotos e memes.. tudo c o crl",0
"882","É muito injusto a Red não vencer por aquela partida :( venceram o boss izi mas perderam pra npc normal y.y",0
"883","ah eu daria de tudo pra ter uma amiguinha pra ensair as músicas de kpop :(",0
"884","@hoodspooky Ele perdeu a carinha de neném muito rápido :( aí que sdds de 2014",0
"885","sdd do meu amor :(",0
"886","@_BiiancaT Naooo kk eles ganharam doa turcos kk mas ta fora do MSI :(",0
